id,year,name,state,district,votes,parties
2010_AK_S,2010,"Crowell, Margaret A.",AK,S,1,Write-In
2010_AK_S,2010,"Dillingham, Chris S.",AK,S,1,Write-In
2010_AK_S,2010,"George, David S.",AK,S,1,Write-In
2010_AK_S,2010,"Humphries, Alan D.",AK,S,1,Write-In
2010_AK_S,2010,"Johnson, Petter M.",AK,S,1,Write-In
2010_AK_S,2010,"Kelly, Eric C.",AK,S,1,Write-In
2010_AK_S,2010,"Klemme, Bill",AK,S,1,Write-In
2010_AK_S,2010,"Landis-Beck, Marjori",AK,S,1,Write-In
2010_AK_S,2010,"Rice, Anthony",AK,S,1,Write-In
2010_AK_S,2010,"Steve, Thompson",AK,S,1,Write-In
2010_AK_S,2010,"Tolbert, Georgia Lee",AK,S,1,Write-In
2010_AZ_01,2010,"Gosar, Paul",AZ,01,112816,Republican
2010_AZ_01,2010,"Kirkpatrick, Ann",AZ,01,99233,Democratic
2010_AZ_01,2010,"Patti, Nicole",AZ,01,14869,"Write-In,Libertarian,Libertarian"
2010_AZ_02,2010,"Franks, Trent",AZ,02,173173,Republican
2010_AZ_02,2010,"Thrasher, John",AZ,02,82891,Democratic
2010_AZ_02,2010,"Gammill, Powell",AZ,02,10820,Libertarian
2010_AZ_02,2010,"William, Crum",AZ,02,8,Write-In
2010_AZ_02,2010,"Rankin, Mark",AZ,02,2,Write-In
2010_AZ_03,2010,"Quayle, Ben",AZ,03,108689,Republican
2010_AZ_03,2010,"Hulburd, Jon",AZ,03,85610,Democratic
2010_AZ_03,2010,"Shoen, Michael",AZ,03,10478,Libertarian
2010_AZ_03,2010,"Clark, Leonard",AZ,03,3294,"Write-In,Green,Green"
2010_AZ_04,2010,"Pastor, Ed",AZ,04,61524,Democratic
2010_AZ_04,2010,"Contreras, Janet",AZ,04,25300,Republican
2010_AZ_04,2010,"Cobb, Joe",AZ,04,2718,Libertarian
2010_AZ_04,2010,"Dewitt, Rebecca",AZ,04,2365,Green
2010_AZ_05,2010,"Schweikert, David",AZ,05,110374,Republican
2010_AZ_05,2010,"Mitchell, Harry",AZ,05,91749,Democratic
2010_AZ_05,2010,"Coons, Nick",AZ,05,10127,Libertarian
2010_AZ_06,2010,"Flake, Jeff",AZ,06,165649,Republican
2010_AZ_06,2010,"Schneider, Rebecca",AZ,06,72615,Democratic
2010_AZ_06,2010,"Tapp, Darell",AZ,06,7712,"Write-In,Libertarian,Libertarian"
2010_AZ_06,2010,"Grayson, Richard",AZ,06,3407,"Write-In,Green,Green"
2010_AZ_07,2010,"Grijalva, Raúl M.",AZ,07,79935,Democratic
2010_AZ_07,2010,"McClung, Ruth",AZ,07,70385,Republican
2010_AZ_07,2010,"Myer, Harley",AZ,07,4506,Independent
2010_AZ_07,2010,"Keane, George",AZ,07,4318,Libertarian
2010_AZ_08,2010,"Giffords, Gabrielle",AZ,08,138280,Democratic
2010_AZ_08,2010,"Kelly, Jesse",AZ,08,134124,Republican
2010_AZ_08,2010,"Stoltz, Steven",AZ,08,11174,Libertarian
2010_AZ_S,2010,"McCain, John",AZ,S,1005615,Republican
2010_AZ_S,2010,"Glassman, Rodney",AZ,S,592011,Democratic
2010_AZ_S,2010,"Nolan, David F.",AZ,S,80097,Libertarian
2010_AZ_S,2010,"Joslyn, Jerry",AZ,S,24603,Green
2010_AZ_S,2010,"Gilyeat, Ian",AZ,S,5938,Write-In
2010_AZ_S,2010,"Ellis, Loyd",AZ,S,160,Write-In
2010_AZ_S,2010,"Chavez, Santos",AZ,S,39,Write-In
2010_AZ_S,2010,"Dudikoff, Sydney",AZ,S,14,Write-In
2010_AZ_S,2010,"Caplette, Ray J.",AZ,S,7,Write-In
2010_AR_01,2010,"Crawford, Rick",AR,01,93224,Republican
2010_AR_01,2010,"Causey, Chad",AR,01,78267,Democratic
2010_AR_01,2010,"Adler, Ken",AR,01,8320,Green
2010_AR_01,2010,"Higgins, Mickey",AR,01,196,Write-In
2010_AR_02,2010,"Griffin, Tim",AR,02,122091,Republican
2010_AR_02,2010,"Elliott, Joyce",AR,02,80687,Democratic
2010_AR_02,2010,"Levi, Lance",AR,02,4421,Independent
2010_AR_02,2010,"Kennedy, Lewis",AR,02,3599,Green
2010_AR_02,2010,"Suits, Danial",AR,02,14,Write-In
2010_AR_03,2010,"Womack, Steve",AR,03,148581,Republican
2010_AR_03,2010,"Whitaker, David",AR,03,56542,Democratic
2010_AR_04,2010,"Ross, Mike",AR,04,102479,Democratic
2010_AR_04,2010,"Rankin, Beth Anne",AR,04,71526,Republican
2010_AR_04,2010,"Drake, Josh",AR,04,4129,Green
2010_AR_S,2010,"Boozman, John",AR,S,451618,Republican
2010_AR_S,2010,"Lincoln, Blanche Lambert",AR,S,288156,Democratic
2010_AR_S,2010,"Drown, Trevor",AR,S,25234,Independent
2010_AR_S,2010,"Gray, John Laney, III",AR,S,14430,Green
2010_AR_S,2010,"Hercher, Stephan ""Troublemaker""",AR,S,143,Write-In
2010_CA_01,2010,"Thompson, Mike",CA,01,147307,Democratic
2010_CA_01,2010,"Hanks, Loren",CA,01,72803,Republican
2010_CA_01,2010,"Wolman, Carol",CA,01,8486,Green
2010_CA_01,2010,"Rodrigues, Mike",CA,01,5996,Libertarian
2010_CA_02,2010,"Herger, Wally",CA,02,130837,Republican
2010_CA_02,2010,"Reed, Jim",CA,02,98092,Democratic
2010_CA_02,2010,"Jensen, Mark A.",CA,02,11,Write-In
2010_CA_03,2010,"Lungren, Dan",CA,03,131169,Republican
2010_CA_03,2010,"Bera, Ami",CA,03,113128,Democratic
2010_CA_03,2010,"Leidecker, Jerry L.",CA,03,6577,American Independent
2010_CA_03,2010,"Tuma, Douglas Arthur",CA,03,6275,Libertarian
2010_CA_03,2010,"Roskey, Mike",CA,03,4789,Peace and Freedom
2010_CA_04,2010,"McClintock, Tom",CA,04,186397,Republican
2010_CA_04,2010,"Curtis, Clint",CA,04,95653,Democratic
2010_CA_04,2010,"Emery, Benjamin ""Ben""",CA,04,22179,Green
2010_CA_05,2010,"Matsui, Doris",CA,05,124220,Democratic
2010_CA_05,2010,"Smith, Paul A.",CA,05,43577,Republican
2010_CA_05,2010,"Frink, Gerald Allen",CA,05,4594,Peace and Freedom
2010_CA_05,2010,"Lacy, Tony",CA,05,19,Write-In
2010_CA_06,2010,"Woolsey, Lynn C.",CA,06,172216,Democratic
2010_CA_06,2010,"Judd, Jim",CA,06,77361,Republican
2010_CA_06,2010,"Ruyle, Eugene E.",CA,06,5915,Peace and Freedom
2010_CA_06,2010,"Smollen, Joel",CA,06,5660,Libertarian
2010_CA_07,2010,"Miller, George",CA,07,122118,Democratic
2010_CA_07,2010,"Tubbs, Rick",CA,07,56798,Republican
2010_CA_08,2010,"Pelosi, Nancy",CA,08,167957,Democratic
2010_CA_08,2010,"Dennis, John",CA,08,31771,Republican
2010_CA_08,2010,"La Riva, Gloria E.",CA,08,5161,Peace and Freedom
2010_CA_08,2010,"Berg, Philip",CA,08,4843,Libertarian
2010_CA_08,2010,"Shields, Summer",CA,08,24,Write-In
2010_CA_09,2010,"Lee, Barbara",CA,09,180400,Democratic
2010_CA_09,2010,"Hashimoto, Gerald",CA,09,23054,Republican
2010_CA_09,2010,"Heller, Dave",CA,09,4848,Green
2010_CA_09,2010,"Eyer, James",CA,09,4113,Libertarian
2010_CA_09,2010,"Allen, Larry",CA,09,1670,Peace and Freedom
2010_CA_10,2010,"Garamendi, John",CA,10,137578,Democratic
2010_CA_10,2010,"Clift, Gary",CA,10,88512,Republican
2010_CA_10,2010,"Cloward, Jeremy",CA,10,7716,Green
2010_CA_11,2010,"McNerney, Jerry",CA,11,115361,Democratic
2010_CA_11,2010,"Harmer, David",CA,11,112703,Republican
2010_CA_11,2010,"Christensen, David",CA,11,12439,American Independent
2010_CA_12,2010,"Speier, Jackie",CA,12,152044,Democratic
2010_CA_12,2010,"Moloney, Mike",CA,12,44475,Republican
2010_CA_12,2010,"Williams, Mark Paul",CA,12,4611,Libertarian
2010_CA_12,2010,"Harding, Joseph Michael",CA,12,32,Write-In
2010_CA_13,2010,"Stark, Fortney Pete",CA,13,118278,Democratic
2010_CA_13,2010,"Baker, Forest",CA,13,45575,Republican
2010_CA_13,2010,"Pareja, Chris",CA,13,525,Write-In
2010_CA_14,2010,"Eshoo, Anna G.",CA,14,151217,Democratic
2010_CA_14,2010,"Chapman, Dave",CA,14,60917,Republican
2010_CA_14,2010,"Lazaga, Paul",CA,14,6735,Libertarian
2010_CA_15,2010,"Honda, Mike",CA,15,126147,Democratic
2010_CA_15,2010,"Kirkland, Scott",CA,15,60468,Republican
2010_CA_16,2010,"Lofgren, Zoe",CA,16,105841,Democratic
2010_CA_16,2010,"Sahagun, Daniel",CA,16,37913,"Write-In,Republican,Republican"
2010_CA_16,2010,"Gonzalez, Edward",CA,16,12304,Libertarian
2010_CA_17,2010,"Farr, Sam",CA,17,118734,Democratic
2010_CA_17,2010,"Taylor, Jeff",CA,17,53176,Republican
2010_CA_17,2010,"Petersen, Eric",CA,17,3397,Green
2010_CA_17,2010,"Larkin, Mary V.",CA,17,2742,Libertarian
2010_CA_17,2010,"Kabat, Ronald P.",CA,17,90,Write-In
2010_CA_18,2010,"Cardoza, Dennis",CA,18,72853,Democratic
2010_CA_18,2010,"Berryhill, Michael Clare, Sr.",CA,18,51716,Republican
2010_CA_19,2010,"Denham, Jeff",CA,19,128394,Republican
2010_CA_19,2010,"Goodwin, Loraine",CA,19,69912,Democratic
2010_CA_19,2010,"Marsden, Les",CA,19,596,"Democratic,Write-In"
2010_CA_20,2010,"Costa, Jim",CA,20,46247,Democratic
2010_CA_20,2010,"Vidak, Andy",CA,20,43197,Republican
2010_CA_21,2010,"Nunes, Devin G.",CA,21,135979,Republican
2010_CA_22,2010,"McCarthy, Kevin",CA,22,173490,Republican
2010_CA_22,2010,"Uebersax, John",CA,22,2173,Write-In
2010_CA_23,2010,"Capps, Lois",CA,23,111768,Democratic
2010_CA_23,2010,"Watson, Tom",CA,23,72744,Republican
2010_CA_23,2010,"Hager, John V.",CA,23,5625,Independent
2010_CA_23,2010,"Stafford, Darrell M.",CA,23,3326,Libertarian
2010_CA_24,2010,"Gallegly, Elton",CA,24,144055,Republican
2010_CA_24,2010,"Allison, Timothy J.",CA,24,96279,Democratic
2010_CA_25,2010,"McKeon, Howard P. ""Buck""",CA,25,118308,Republican
2010_CA_25,2010,"Conaway, Jackie",CA,25,73028,Democratic
2010_CA_26,2010,"Dreier, David",CA,26,112774,Republican
2010_CA_26,2010,"Warner, Russ",CA,26,76093,Democratic
2010_CA_26,2010,"Miller, David L.",CA,26,12784,American Independent
2010_CA_26,2010,"Weissbuch, Randall",CA,26,6696,Libertarian
2010_CA_27,2010,"Sherman, Brad",CA,27,102927,Democratic
2010_CA_27,2010,"Reed, Mark",CA,27,55056,Republican
2010_CA_28,2010,"Berman, Howard L.",CA,28,88385,Democratic
2010_CA_28,2010,"Froyd, Merlin",CA,28,28493,Republican
2010_CA_28,2010,"Rodriquez, Carlos A.",CA,28,10229,Libertarian
2010_CA_29,2010,"Schiff, Adam B.",CA,29,104374,Democratic
2010_CA_29,2010,"Colbert, John P.",CA,29,51534,Republican
2010_CA_29,2010,"Cushing, William P.",CA,29,5218,Libertarian
2010_CA_30,2010,"Waxman, Henry A.",CA,30,153663,Democratic
2010_CA_30,2010,"Wilkerson, Charles E.",CA,30,75948,Republican
2010_CA_30,2010,"Miller, Erich D.",CA,30,5021,Libertarian
2010_CA_30,2010,"Castaldo, Richard R.",CA,30,3115,Peace and Freedom
2010_CA_31,2010,"Becerra, Xavier",CA,31,76363,Democratic
2010_CA_31,2010,"Genoves, Sal",CA,31,3,"Democratic,Write-In"
2010_CA_31,2010,"Smith, Stephen C.",CA,31,14740,Republican
2010_CA_32,2010,"Chu, Judy",CA,32,77759,Democratic
2010_CA_32,2010,"Schmerling, Edward ""Ed""",CA,32,31697,Republican
2010_CA_33,2010,"Bass, Karen",CA,33,131990,Democratic
2010_CA_33,2010,"Andion, James L.",CA,33,21342,Republican
2010_CA_33,2010,"Evans, Mervin Leon",CA,33,1,Write-In
2010_CA_34,2010,"Roybal-Allard, Lucille",CA,34,69382,Democratic
2010_CA_34,2010,"Miller, Wayne",CA,34,20457,Republican
2010_CA_35,2010,"Waters, Maxine",CA,35,98131,Democratic
2010_CA_35,2010,"Brown, K. Bruce",CA,35,25561,Republican
2010_CA_35,2010,"Edmondson, Suleiman Charles",CA,35,2,Write-In
2010_CA_36,2010,"Harman, Jane",CA,36,114489,Democratic
2010_CA_36,2010,"Fein, Mattie",CA,36,66706,Republican
2010_CA_36,2010,"Peters, Herb",CA,36,10840,Libertarian
2010_CA_37,2010,"Richardson, Laura",CA,37,85799,Democratic
2010_CA_37,2010,"Parker, Star",CA,37,29159,Republican
2010_CA_37,2010,"Dibs, Nicholas",CA,37,10560,Independent
2010_CA_38,2010,"Napolitano, Grace F.",CA,38,85459,Democratic
2010_CA_38,2010,"Vaughn, Robert",CA,38,30883,Republican
2010_CA_39,2010,"Sanchez, Linda T.",CA,39,81590,Democratic
2010_CA_39,2010,"Andre, Larry S.",CA,39,42037,Republican
2010_CA_39,2010,"Smith, John A.",CA,39,5334,American Independent
2010_CA_40,2010,"Royce, Ed",CA,40,119455,Republican
2010_CA_40,2010,"Avalos, Christina",CA,40,59400,Democratic
2010_CA_41,2010,"Lewis, Jerry",CA,41,127857,Republican
2010_CA_41,2010,"Meagher, Pat",CA,41,74394,Democratic
2010_CA_41,2010,"Zander, Pamela",CA,41,35,Write-In
2010_CA_42,2010,"Miller, Gary G.",CA,42,127161,Republican
2010_CA_42,2010,"Williamson, Michael",CA,42,65122,Democratic
2010_CA_42,2010,"Lambert, Mark",CA,42,12115,Libertarian
2010_CA_43,2010,"Baca, Joe",CA,43,70026,Democratic
2010_CA_43,2010,"Folkens, Scott",CA,43,36890,Republican
2010_CA_44,2010,"Calvert, Ken",CA,44,107482,Republican
2010_CA_44,2010,"Hedrick, Bill",CA,44,85784,Democratic
2010_CA_45,2010,"Mack, Mary Bono",CA,45,106472,Republican
2010_CA_45,2010,"Pougnet, Steve",CA,45,87141,Democratic
2010_CA_45,2010,"Lussenheide, Bill",CA,45,13188,American Independent
2010_CA_46,2010,"Rohrabacher, Dana",CA,46,139822,Republican
2010_CA_46,2010,"Arnold, Ken",CA,46,84940,Democratic
2010_CA_46,2010,"Shah, Jay A.",CA,46,20,"Democratic,Write-In"
2010_CA_47,2010,"Sanchez, Loretta",CA,47,50832,Democratic
2010_CA_47,2010,"Tran, Van",CA,47,37679,Republican
2010_CA_47,2010,"Iglesias, Cecilia ""Ceci""",CA,47,7443,Independent
2010_CA_48,2010,"Campbell, John",CA,48,145481,Republican
2010_CA_48,2010,"Krom, Beth",CA,48,88465,Democratic
2010_CA_48,2010,"Binkley, Mike",CA,48,8773,Libertarian
2010_CA_49,2010,"Issa, Darrell",CA,49,119088,Republican
2010_CA_49,2010,"Katz, Howard",CA,49,59714,Democratic
2010_CA_49,2010,"Clark, Dion",CA,49,6585,American Independent
2010_CA_49,2010,"Paster, Mike",CA,49,4290,Libertarian
2010_CA_50,2010,"Bilbray, Brian P.",CA,50,142247,Republican
2010_CA_50,2010,"Busby, Francine",CA,50,97818,Democratic
2010_CA_50,2010,"Grossmith, Lars",CA,50,5546,Libertarian
2010_CA_50,2010,"Clark, Miriam E.",CA,50,5470,Peace and Freedom
2010_CA_51,2010,"Filner, Bob",CA,51,86423,Democratic
2010_CA_51,2010,"Popaditch, Nick",CA,51,57488,Republican
2010_CA_51,2010,"Shapiro, Marcus Jay",CA,51,5,Write-In
2010_CA_52,2010,"Hunter, Duncan D.",CA,52,139460,Republican
2010_CA_52,2010,"Lutz, Ray",CA,52,70870,Democratic
2010_CA_52,2010,"Benoit, Michael",CA,52,10732,Libertarian
2010_CA_53,2010,"Davis, Susan A.",CA,53,104800,Democratic
2010_CA_53,2010,"Crimmins, Michael",CA,53,57230,Republican
2010_CA_53,2010,"Dekker, Paul",CA,53,6298,Libertarian
2010_CA_S,2010,"Boxer, Barbara",CA,S,5218137,Democratic
2010_CA_S,2010,"Fiorina, Carly",CA,S,4217386,Republican
2010_CA_S,2010,"Lightfoot, Gail K.",CA,S,175235,Libertarian
2010_CA_S,2010,"Feinland, Marsha",CA,S,135088,Peace and Freedom
2010_CA_S,2010,"Roberts, Duane",CA,S,128512,Green
2010_CA_S,2010,"Noonan, Edward C.",CA,S,125435,American Independent
2010_CA_S,2010,"Harris, James E.",CA,S,41,Write-In
2010_CA_S,2010,"Vlakancic, Connor",CA,S,11,Write-In
2010_CA_S,2010,"Carroll, Jerry Leon",CA,S,10,Write-In
2010_CA_S,2010,"Kugler, Hans J.",CA,S,5,Write-In
2010_CO_01,2010,"DeGette, Diana",CO,01,140073,Democratic
2010_CO_01,2010,"Fallon, Mike",CO,01,59747,Republican
2010_CO_01,2010,"Swing, Gary",CO,01,2923,Green
2010_CO_01,2010,"Jones, Clint",CO,01,2867,Libertarian
2010_CO_01,2010,"Styskal, Chris",CO,01,2141,American Constitution Party
2010_CO_02,2010,"Polis, Jared",CO,02,148768,Democratic
2010_CO_02,2010,"Bailey, Stephen",CO,02,98194,Republican
2010_CO_02,2010,"Goss, Jenna",CO,02,7087,American Constitution Party
2010_CO_02,2010,"Harris, Curtis",CO,02,5060,Libertarian
2010_CO_02,2010,"Raibourn, Henry",CO,02,7,Write-In
2010_CO_03,2010,"Tipton, Scott R.",CO,03,131227,Republican
2010_CO_03,2010,"Salazar, John",CO,03,121114,Democratic
2010_CO_03,2010,"Gilman, Gregory",CO,03,5745,Libertarian
2010_CO_03,2010,"Segrest, Jake",CO,03,5018,Unaffiliated
2010_CO_03,2010,"Hargis, John W., Sr",CO,03,23,Write-In
2010_CO_03,2010,"Fritz, James",CO,03,11,Write-In
2010_CO_04,2010,"Gardner, Cory",CO,04,138634,Republican
2010_CO_04,2010,"Markey, Betsy",CO,04,109249,Democratic
2010_CO_04,2010,"Aden, Doug",CO,04,12312,American Constitution Party
2010_CO_04,2010,"Waszkiewicz, Ken ""Wasko""",CO,04,3986,Unaffiliated
2010_CO_05,2010,"Lamborn, Doug",CO,05,152829,Republican
2010_CO_05,2010,"Bradley, Kevin",CO,05,68039,Democratic
2010_CO_05,2010,"Scott, Brian ""Barron X""",CO,05,5886,American Constitution Party
2010_CO_05,2010,"Klaver, Jerell",CO,05,5680,Libertarian
2010_CO_06,2010,"Coffman, Mike",CO,06,217400,Republican
2010_CO_06,2010,"Flerlage, John",CO,06,104159,Democratic
2010_CO_06,2010,"McNealy, Rob",CO,06,9471,Libertarian
2010_CO_06,2010,"Kearns, Michael Shawn",CO,06,7,Write-In
2010_CO_07,2010,"Perlmutter, Ed",CO,07,112667,Democratic
2010_CO_07,2010,"Frazier, Ryan",CO,07,88026,Republican
2010_CO_07,2010,"Bailey, Buck",CO,07,10117,Libertarian
2010_CO_S,2010,"Bennet, Michael F.",CO,S,854685,Democratic
2010_CO_S,2010,"Buck, Ken",CO,S,824789,Republican
2010_CO_S,2010,"Kinsey, Bob",CO,S,38884,Green
2010_CO_S,2010,"Stringer, Maclyn ""Mac""",CO,S,22646,Libertarian
2010_CO_S,2010,"Napolitano, Jason",CO,S,19450,Unaffiliated
2010_CO_S,2010,"Miller, Charley",CO,S,11351,Unaffiliated
2010_CO_S,2010,"Moromisato, J.",CO,S,5780,Unaffiliated
2010_CO_S,2010,"Rank, Robert",CO,S,52,Write-In
2010_CO_S,2010,"Newman, Michele M.",CO,S,20,Write-In
2010_CO_S,2010,"Lohmiller, Bruce E.",CO,S,11,Write-In
2010_CT_01,2010,"Larson, John B.",CT,01,138440,"Democratic,Working Families"
2010_CT_01,2010,"Brickley, Ann",CT,01,84076,Republican
2010_CT_01,2010,"Krayeske, Kenneth J.",CT,01,2564,Green
2010_CT_01,2010,"Hutchinson, Christopher J.",CT,01,955,Socialist Action
2010_CT_01,2010,"Stepanek, Daniel J.",CT,01,3,Write-In
2010_CT_02,2010,"Courtney, Joe",CT,02,147748,"Democratic,Working Families"
2010_CT_02,2010,"Peckinpaugh, Janet",CT,02,95671,Republican
2010_CT_02,2010,"Deshefy, G. Scott",CT,02,3344,Green
2010_CT_02,2010,"Reale, Daniel",CT,02,27,Write-In
2010_CT_02,2010,"Bianchi, Muriel P.",CT,02,19,Write-In
2010_CT_03,2010,"DeLauro, Rosa L.",CT,03,143565,"Democratic,Working Families"
2010_CT_03,2010,"Labriola, Jerry, Jr.",CT,03,74107,Republican
2010_CT_03,2010,"Pillsbury, Charles A.",CT,03,2984,Green
2010_CT_03,2010,"Itshaky, Boaz",CT,03,5,Write-In
2010_CT_04,2010,"Himes, Jim",CT,04,115351,"Democratic,Working Families"
2010_CT_04,2010,"Debicella, Dan",CT,04,102030,Republican
2010_CT_04,2010,"Flanagan, Eugene",CT,04,10,Write-In
2010_CT_05,2010,"Murphy, Chris",CT,05,122879,"Democratic,Working Families"
2010_CT_05,2010,"Caligiuri, Sam S. F.",CT,05,104402,"Independent,Republican"
2010_CT_05,2010,"Pistone, John",CT,05,20,Write-In
2010_CT_05,2010,"Smith, Elmon",CT,05,2,Write-In
2010_CT_S,2010,"Blumenthal, Richard",CT,S,636040,"Democratic,Working Families"
2010_CT_S,2010,"Mosler, Warren B.",CT,S,11275,"Democratic,Independent"
2010_CT_S,2010,"McMahon, Linda E.",CT,S,498341,Republican
2010_CT_S,2010,"Mertens, John",CT,S,6735,Connecticut for Lieberman
2010_CT_S,2010,"Hill, Brian K.",CT,S,559,Write-In
2010_CT_S,2010,"Russell, Jeff",CT,S,45,Write-In
2010_CT_S,2010,"Vachon, Todd",CT,S,45,Write-In
2010_CT_S,2010,"Vassar, Carl E.",CT,S,31,Write-In
2010_CT_S,2010,"Giles, Jay J.",CT,S,17,Write-In
2010_CT_S,2010,"Traceski, John",CT,S,15,Write-In
2010_CT_S,2010,"Coleman, Matthew",CT,S,7,Write-In
2010_CT_S,2010,"Olszta, Dave",CT,S,5,Write-In
2010_DE_00,2010,"Carney, John C., Jr.",DE,00,173543,Democratic
2010_DE_00,2010,"Urquhart, Glen",DE,00,125442,Republican
2010_DE_00,2010,"Lofland, Earl R.",DE,00,3704,Independent Party of Delaware
2010_DE_00,2010,"Wangen, Brent A.",DE,00,1986,Libertarian
2010_DE_00,2010,"Brown, Jeffrey",DE,00,961,The Blue Enigma Party
2010_FL_01,2010,"Miller, Jeff",FL,01,170821,Republican
2010_FL_01,2010,"Cantrell, Joe",FL,01,23250,No Party Affiliation
2010_FL_01,2010,"Krause, John",FL,01,18253,No Party Affiliation
2010_FL_01,2010,"Bryan, Jim",FL,01,1202,Write-In
2010_FL_02,2010,"Southerland, Steve",FL,02,136371,Republican
2010_FL_02,2010,"Boyd, Allen",FL,02,105211,Democratic
2010_FL_02,2010,"McKain, Paul C.",FL,02,7135,No Party Affiliation
2010_FL_02,2010,"Berryhill, Dianne",FL,02,5705,No Party Affiliation
2010_FL_02,2010,"Netherwood, Ray",FL,02,16,Write-In
2010_FL_03,2010,"Brown, Corinne",FL,03,94744,Democratic
2010_FL_03,2010,"Yost, Michael ""Mike""",FL,03,50932,Republican
2010_FL_03,2010,"Martin-Back, Terry",FL,03,4625,No Party Affiliation
2010_FL_04,2010,"Crenshaw, Ander",FL,04,178238,Republican
2010_FL_04,2010,"Stanley, Troy D.",FL,04,52540,No Party Affiliation
2010_FL_04,2010,"Pueschel, Deborah ""Deb"" Katz",FL,04,40,Write-In
2010_FL_04,2010,"Koniz, Gary L.",FL,04,27,Write-In
2010_FL_05,2010,"Nugent, Richard B. ""Rich""",FL,05,208815,Republican
2010_FL_05,2010,"Piccillo, James ""Jim""",FL,05,100858,Democratic
2010_FL_06,2010,"Stearns, Clifford B. ""Cliff""",FL,06,179349,Republican
2010_FL_06,2010,"Schonberg, Steve",FL,06,71632,No Party Affiliation
2010_FL_07,2010,"Mica, John L.",FL,07,185470,Republican
2010_FL_07,2010,"Beaven, Heather",FL,07,83206,Democratic
2010_FL_08,2010,"Webster, Daniel",FL,08,123586,Republican
2010_FL_08,2010,"Grayson, Alan",FL,08,84167,Democratic
2010_FL_08,2010,"Dunmire, Peg",FL,08,8337,Tea Party
2010_FL_08,2010,"Metcalfe, George L.",FL,08,4143,No Party Affiliation
2010_FL_08,2010,"Gerritzen, Steven J.",FL,08,11,Write-In
2010_FL_09,2010,"Bilirakis, Gus Michael",FL,09,165433,Republican
2010_FL_09,2010,"de Palma, Anita",FL,09,66158,Democratic
2010_FL_10,2010,"Young, C.W. Bill",FL,10,137943,Republican
2010_FL_10,2010,"Justice, Charlie",FL,10,71313,Democratic
2010_FL_11,2010,"Castor, Kathy",FL,11,91328,Democratic
2010_FL_11,2010,"Prendergast, Mike",FL,11,61817,Republican
2010_FL_12,2010,"Ross, Dennis A.",FL,12,102704,Republican
2010_FL_12,2010,"Edwards, Lori",FL,12,87769,Democratic
