id,year,name,state,district,votes,parties
2012_AR_01,2012,"Crawford, Rick",AR,01,138800,Republican
2012_AR_01,2012,"Ellington, Scott",AR,01,96601,Democratic
2012_AR_01,2012,"Paxton, Jessica",AR,01,6427,Libertarian
2012_AR_01,2012,"Holloway, Jacob",AR,01,5015,Green
2012_AR_02,2012,"Griffin, Tim",AR,02,158175,Republican
2012_AR_02,2012,"Rule, Herb",AR,02,113156,Democratic
2012_AR_02,2012,"Ward, Barbara",AR,02,8566,Green
2012_AR_02,2012,"Hayes, Chris",AR,02,6701,Libertarian
2012_AR_03,2012,"Womack, Steve",AR,03,186467,Republican
2012_AR_03,2012,"Kennedy, Rebekah",AR,03,39318,Green
2012_AR_03,2012,"Pangrac, David",AR,03,19875,Libertarian
2012_AR_04,2012,"Cotton, Tom",AR,04,154149,Republican
2012_AR_04,2012,"Jeffress, Gene",AR,04,95013,Democratic
2012_AR_04,2012,"Tullis, Bobby",AR,04,4984,Libertarian
2012_AR_04,2012,"Drake, J. Joshua",AR,04,4807,Green
2012_CA_01,2012,"La Malfa, Doug",CA,01,168827,Republican
2012_CA_01,2012,"Reed, Jim",CA,01,125386,Democratic
2012_CA_02,2012,"Huffman, Jared",CA,02,226216,Democratic
2012_CA_02,2012,"Roberts, Daniel W.",CA,02,91310,Republican
2012_CA_03,2012,"Garamendi, John",CA,03,126882,Democratic
2012_CA_03,2012,"Vann, Kim",CA,03,107086,Republican
2012_CA_04,2012,"McClintock, Tom",CA,04,197803,Republican
2012_CA_04,2012,"Uppal, Jack",CA,04,125885,Democratic
2012_CA_05,2012,"Thompson, Mike",CA,05,202872,Democratic
2012_CA_05,2012,"Loftin, Randy",CA,05,69545,Republican
2012_CA_06,2012,"Matsui, Doris",CA,06,160667,Democratic
2012_CA_06,2012,"McRay, Joseph, Sr.",CA,06,53406,Republican
2012_CA_07,2012,"Bera, Ami",CA,07,141241,Democratic
2012_CA_07,2012,"Lungren, Dan",CA,07,132050,Republican
2012_CA_08,2012,"Cook, Paul",CA,08,103093,Republican
2012_CA_08,2012,"Imus, Gregg",CA,08,76551,Republican
2012_CA_09,2012,"McNerney, Jerry",CA,09,118373,Democratic
2012_CA_09,2012,"Gill, Ricky",CA,09,94704,Republican
2012_CA_10,2012,"Denham, Jeff",CA,10,110265,Republican
2012_CA_10,2012,"Hernandez, Jose",CA,10,98934,Democratic
2012_CA_11,2012,"Miller, George",CA,11,200743,Democratic
2012_CA_11,2012,"Fuller, Virginia",CA,11,87136,Republican
2012_CA_12,2012,"Pelosi, Nancy",CA,12,253709,Democratic
2012_CA_12,2012,"Dennis, John",CA,12,44478,Republican
2012_CA_13,2012,"Lee, Barbara",CA,13,250436,Democratic
2012_CA_13,2012,"Singleton, Marilyn M.",CA,13,38146,No Party Preference
2012_CA_14,2012,"Speier, Jackie",CA,14,203828,Democratic
2012_CA_14,2012,"Bacigalupi, Deborah (Debbie)",CA,14,54455,Republican
2012_CA_15,2012,"Swalwell, Eric",CA,15,120388,Democratic
2012_CA_15,2012,"Stark, Fortney Pete",CA,15,110646,Democratic
2012_CA_16,2012,"Costa, Jim",CA,16,84649,Democratic
2012_CA_16,2012,"Whelan, Brian Daniel",CA,16,62801,Republican
2012_CA_17,2012,"Honda, Mike",CA,17,159392,Democratic
2012_CA_17,2012,"Li, Evelyn",CA,17,57336,Republican
2012_CA_18,2012,"Eshoo, Anna G.",CA,18,212831,Democratic
2012_CA_18,2012,"Chapman, Dave",CA,18,89103,Republican
2012_CA_19,2012,"Lofgren, Zoe",CA,19,162300,Democratic
2012_CA_19,2012,"Murray, Robert",CA,19,59313,Republican
2012_CA_20,2012,"Farr, Sam",CA,20,172996,Democratic
2012_CA_20,2012,"Taylor, Jeff",CA,20,60566,Republican
2012_CA_21,2012,"Valadao, David G.",CA,21,67164,Republican
2012_CA_21,2012,"Hernandez, John",CA,21,49119,Democratic
2012_CA_22,2012,"Nunes, Devin G.",CA,22,132386,Republican
2012_CA_22,2012,"Lee, Otto",CA,22,81555,Democratic
2012_CA_23,2012,"McCarthy, Kevin",CA,23,158161,Republican
2012_CA_23,2012,"Phillips, Terry",CA,23,57842,No Party Preference
2012_CA_24,2012,"Capps, Lois",CA,24,156749,Democratic
2012_CA_24,2012,"Maldonado, Abel",CA,24,127746,Republican
2012_CA_25,2012,"McKeon, Howard P. ""Buck""",CA,25,129593,Republican
2012_CA_25,2012,"Rogers, Lee C.",CA,25,106982,Democratic
2012_CA_26,2012,"Brownley, Julia",CA,26,139072,Democratic
2012_CA_26,2012,"Strickland, Tony",CA,26,124863,Republican
2012_CA_27,2012,"Chu, Judy",CA,27,154191,Democratic
2012_CA_27,2012,"Orswell, Jack",CA,27,86817,Republican
2012_CA_28,2012,"Schiff, Adam",CA,28,188703,Democratic
2012_CA_28,2012,"Jennerjahn, Phil",CA,28,58008,Republican
2012_CA_29,2012,"Cárdenas, Tony",CA,29,111287,Democratic
2012_CA_29,2012,"Hernandez, David R.",CA,29,38994,No Party Preference
2012_CA_30,2012,"Sherman, Brad",CA,30,149456,Democratic
2012_CA_30,2012,"Berman, Howard L.",CA,30,98395,Democratic
2012_CA_31,2012,"Miller, Gary G.",CA,31,88964,Republican
2012_CA_31,2012,"Dutton, Bob",CA,31,72255,Republican
2012_CA_32,2012,"Napolitano, Grace F.",CA,32,124903,Democratic
2012_CA_32,2012,"Miller, David L.",CA,32,65208,Republican
2012_CA_33,2012,"Waxman, Henry A.",CA,33,171860,Democratic
2012_CA_33,2012,"Bloomfield, Bill",CA,33,146660,No Party Preference
2012_CA_34,2012,"Becerra, Xavier",CA,34,120367,Democratic
2012_CA_34,2012,"Smith, Stephen C.",CA,34,20223,Republican
2012_CA_35,2012,"McLeod, Gloria Negrete",CA,35,79698,Democratic
2012_CA_35,2012,"Baca, Joe",CA,35,62982,Democratic
2012_CA_36,2012,"Ruiz, Raul",CA,36,110189,Democratic
2012_CA_36,2012,"Mack, Mary Bono",CA,36,97953,Republican
2012_CA_37,2012,"Bass, Karen R.",CA,37,207039,Democratic
2012_CA_37,2012,"Osborne, Morgan",CA,37,32541,"Write-In,Republican,Republican"
2012_CA_38,2012,"Sánchez, Linda T.",CA,38,145280,Democratic
2012_CA_38,2012,"Campos, Benjamin",CA,38,69807,Republican
2012_CA_39,2012,"Royce, Ed",CA,39,145607,Republican
2012_CA_39,2012,"Chen, Jay",CA,39,106360,Democratic
2012_CA_40,2012,"Roybal-Allard, Lucille",CA,40,73940,Democratic
2012_CA_40,2012,"Sanchez, David",CA,40,51613,Democratic
2012_CA_41,2012,"Takano, Mark",CA,41,103578,Democratic
2012_CA_41,2012,"Tavaglione, John",CA,41,72074,Republican
2012_CA_42,2012,"Calvert, Ken",CA,42,130245,Republican
2012_CA_42,2012,"Williamson, Michael",CA,42,84702,Democratic
2012_CA_43,2012,"Waters, Maxine",CA,43,143123,Democratic
2012_CA_43,2012,"Flores, Bob",CA,43,57771,Democratic
2012_CA_44,2012,"Hahn, Janice",CA,44,99909,Democratic
2012_CA_44,2012,"Richardson, Laura",CA,44,65989,Democratic
2012_CA_45,2012,"Campbell, John",CA,45,171417,Republican
2012_CA_45,2012,"Kang, Sukhee",CA,45,121814,Democratic
2012_CA_46,2012,"Sanchez, Loretta",CA,46,95694,Democratic
2012_CA_46,2012,"Hayden, Jerry",CA,46,54121,Republican
2012_CA_47,2012,"Lowenthal, Alan",CA,47,130093,Democratic
2012_CA_47,2012,"DeLong, Gary",CA,47,99919,Republican
2012_CA_48,2012,"Rohrabacher, Dana",CA,48,177144,Republican
2012_CA_48,2012,"Varasteh, Ron",CA,48,113358,Democratic
2012_CA_49,2012,"Issa, Darrell",CA,49,159725,Republican
2012_CA_49,2012,"Tetalman, Jerry",CA,49,114893,Democratic
2012_CA_50,2012,"Hunter, Duncan D.",CA,50,174838,Republican
2012_CA_50,2012,"Secor, David B.",CA,50,83455,Democratic
2012_CA_51,2012,"Vargas, Juan",CA,51,113934,Democratic
2012_CA_51,2012,"Crimmins, Michael",CA,51,45464,Republican
2012_CA_52,2012,"Peters, Scott",CA,52,151451,Democratic
2012_CA_52,2012,"Bilbray, Brian",CA,52,144459,Republican
2012_CA_53,2012,"Davis, Susan A.",CA,53,164825,Democratic
2012_CA_53,2012,"Popaditch, Nick",CA,53,103482,Republican
2012_CA_S,2012,"Feinstein, Dianne",CA,S,7864624,Democratic
2012_CA_S,2012,"Emken, Elizabeth",CA,S,4713887,Republican
2012_CO_01,2012,"DeGette, Diana",CO,01,237579,Democratic
2012_CO_01,2012,"Stroud, Danny",CO,01,93217,Republican
2012_CO_01,2012,"Atwood, Frank",CO,01,12585,Libertarian
2012_CO_01,2012,"Swing, Gary",CO,01,4829,Green
2012_CO_01,2012,"Juniel, Thomas Henry",CO,01,18,Write-In
2012_CO_02,2012,"Polis, Jared",CO,02,234758,Democratic
2012_CO_02,2012,"Lundberg, Kevin",CO,02,162639,Republican
2012_CO_02,2012,"Luallin, Randy",CO,02,13770,Libertarian
2012_CO_02,2012,"Hall, Susan P.",CO,02,10413,Green
2012_CO_03,2012,"Tipton, Scott R.",CO,03,185291,Republican
2012_CO_03,2012,"Pace, Sal",CO,03,142920,Democratic
2012_CO_03,2012,"Casida, Tisha T.",CO,03,11125,Unaffiliated
2012_CO_03,2012,"Gilman, Gregory",CO,03,8212,Libertarian
2012_CO_03,2012,"McMillan, Jaime",CO,03,26,Write-In
2012_CO_04,2012,"Gardner, Cory",CO,04,200006,Republican
2012_CO_04,2012,"Shaffer, Brandon",CO,04,125800,Democratic
2012_CO_04,2012,"Gilliland, Josh",CO,04,10682,Libertarian
2012_CO_04,2012,"Aden, Doug",CO,04,5848,American Constitution Party
2012_CO_05,2012,"Lamborn, Doug",CO,05,199639,Republican
2012_CO_05,2012,"Anderson, Dave",CO,05,53318,Unaffiliated
2012_CO_05,2012,"Pirtle, Jim",CO,05,22778,Libertarian
2012_CO_05,2012,"Luzov, Misha",CO,05,18284,Green
2012_CO_05,2012,"Harvell, Kenneth R.",CO,05,13212,American Constitution Party
2012_CO_05,2012,"Cantrell, George Allen",CO,05,6,Write-In
2012_CO_06,2012,"Coffman, Mike",CO,06,163938,Republican
2012_CO_06,2012,"Miklosi, Joe",CO,06,156937,Democratic
2012_CO_06,2012,"Polhemus, Kathy",CO,06,13442,Unaffiliated
2012_CO_06,2012,"Provost, Patrick E.",CO,06,8597,Libertarian
2012_CO_07,2012,"Perlmutter, Ed",CO,07,182460,Democratic
2012_CO_07,2012,"Coors, Joe",CO,07,139066,Republican
2012_CO_07,2012,"Campbell, Douglas ""Dayhorse""",CO,07,10296,American Constitution Party
2012_CO_07,2012,"Bailey, Buck",CO,07,9148,Libertarian
2012_CT_01,2012,"Larson, John B.",CT,01,206973,"Democratic,Working Families"
2012_CT_01,2012,"Decker, John Henry",CT,01,82321,Republican
2012_CT_01,2012,"DeRosa, S. Michael",CT,01,5477,Green
2012_CT_01,2012,"Corey, Matthew M.",CT,01,2290,Petitioning Candidate
2012_CT_02,2012,"Courtney, Joe",CT,02,204708,"Democratic,Working Families"
2012_CT_02,2012,"Formica, Paul M.",CT,02,88103,Republican
2012_CT_02,2012,"Bennett, Colin D.",CT,02,3638,Green
2012_CT_02,2012,"Reale, Daniel J.",CT,02,3511,Libertarian
2012_CT_03,2012,"DeLauro, Rosa L.",CT,03,217573,"Democratic,Working Families"
2012_CT_03,2012,"Winsley, Wayne",CT,03,73726,Republican
2012_CT_03,2012,"Concepcion, Hector W., Jr.",CT,03,1,Write-In
2012_CT_03,2012,"Packard, Stephen ""Steve""",CT,03,1,Write-In
2012_CT_04,2012,"Himes, Jim",CT,04,175929,"Democratic,Working Families"
2012_CT_04,2012,"Obsitnik, Stephen",CT,04,117503,Republican
2012_CT_05,2012,"Esty, Elizabeth",CT,05,146098,"Working Families,Democratic"
2012_CT_05,2012,"Roraback, Andrew",CT,05,138637,"Independent Party,Republican"
2012_CT_05,2012,"Pistone, John",CT,05,12,Write-In
2012_CT_05,2012,"Jaeger, Russ",CT,05,10,Write-In
2012_CT_S,2012,"Murphy, Christopher S.",CT,S,828761,"Working Families,Democratic"
2012_CT_S,2012,"McMahon, Linda E.",CT,S,651089,"Independent Party,Republican"
2012_CT_S,2012,"Passarelli, Paul",CT,S,25045,Libertarian
2012_CT_S,2012,"Coleman, Matthew",CT,S,6414,Write-In
2012_CT_S,2012,"Adams, Michael D.",CT,S,388,Write-In
2012_CT_S,2012,"Russell, Jeff",CT,S,40,Write-In
2012_CT_S,2012,"Traceski, John",CT,S,19,Write-In
2012_CT_S,2012,"Vasile, Michael",CT,S,8,Write-In
2012_DE_00,2012,"Carney, John C., Jr.",DE,00,249933,Democratic
2012_DE_00,2012,"Kovach, Thomas H.",DE,00,129757,Republican
2012_DE_00,2012,"August, Bernard",DE,00,4273,Green
2012_DE_00,2012,"Gesty, Scott",DE,00,4096,Libertarian
2012_DE_S,2012,"Carper, Thomas R.",DE,S,265415,Democratic
2012_DE_S,2012,"Wade, Kevin",DE,S,115700,Republican
2012_DE_S,2012,"Pires, Alexander",DE,S,15300,Independent Party of Delaware
2012_DE_S,2012,"Groff, Andrew Richard",DE,S,3191,Green
2012_DE_S,2012,"Ruzicka, Richard Thomas",DE,S,1,Write-In
2012_FL_01,2012,"Miller, Jeff",FL,01,238440,Republican
2012_FL_01,2012,"Bryan, Jim",FL,01,92961,Democratic
2012_FL_01,2012,"Fretts, Calen",FL,01,11176,Libertarian
2012_FL_01,2012,"Drummond, William Cleave, II",FL,01,17,Write-In
2012_FL_02,2012,"Southerland, Steve",FL,02,175856,Republican
2012_FL_02,2012,"Lawson, Al",FL,02,157634,Democratic
2012_FL_02,2012,"Miller, Floyd Patrick",FL,02,228,Write-In
2012_FL_03,2012,"Yoho, Ted",FL,03,204331,Republican
2012_FL_03,2012,"Gaillot, J.R.",FL,03,102468,Democratic
2012_FL_03,2012,"Dodds, Philip",FL,03,8870,No Party Affiliation
2012_FL_04,2012,"Crenshaw, Ander",FL,04,239988,Republican
2012_FL_04,2012,"Klauder, Jim",FL,04,75236,No Party Affiliation
2012_FL_04,2012,"Koniz, Gary",FL,04,246,Write-In
2012_FL_05,2012,"Brown, Corrine",FL,05,190472,Democratic
2012_FL_05,2012,"Kolb, LeAnne",FL,05,70700,Republican
2012_FL_05,2012,"Fleming, Eileen",FL,05,7978,No Party Affiliation
2012_FL_05,2012,"Riggs, Bruce Ray",FL,05,3,Write-In
2012_FL_06,2012,"Desantis, Ron",FL,06,195962,Republican
2012_FL_06,2012,"Beaven, Heather",FL,06,146489,Democratic
2012_FL_07,2012,"Mica, John",FL,07,185518,Republican
2012_FL_07,2012,"Kendall, Jason H.",FL,07,130479,Democratic
2012_FL_07,2012,"Marra, Fred",FL,07,13,Write-In
2012_FL_08,2012,"Posey, Bill",FL,08,205432,Republican
2012_FL_08,2012,"Roberts, Shannon",FL,08,130870,Democratic
2012_FL_08,2012,"Gillmor, Richard H.",FL,08,12607,No Party Affiliation
2012_FL_09,2012,"Grayson, Alan",FL,09,164891,Democratic
2012_FL_09,2012,"Long, Todd",FL,09,98856,Republican
2012_FL_10,2012,"Webster, Daniel",FL,10,164649,Republican
2012_FL_10,2012,"Demings, Val B.",FL,10,153574,Democratic
2012_FL_10,2012,"Seegolam, Naipaul",FL,10,46,Write-In
2012_FL_11,2012,"Nugent, Richard B. ""Rich""",FL,11,218360,Republican
2012_FL_11,2012,"Werder, H. David",FL,11,120303,Democratic
2012_FL_12,2012,"Bilirakis, Gus Michael",FL,12,209604,Republican
2012_FL_12,2012,"Snow, Jonathan Michael",FL,12,108770,Democratic
2012_FL_12,2012,"Russell, John",FL,12,6878,No Party Affiliation
2012_FL_12,2012,"Elliott, Paul Sidney",FL,12,4915,No Party Affiliation
2012_FL_13,2012,"Young, C.W . Bill",FL,13,189605,Republican
2012_FL_13,2012,"Ehrlich, Jessica",FL,13,139742,Democratic
2012_FL_14,2012,"Castor, Kathy",FL,14,197121,Democratic
2012_FL_14,2012,"Otero, Evelio ""EJ""",FL,14,83480,Republican
2012_FL_15,2012,"Ross, Dennis",FL,15,Unopposed,Republican
2012_FL_16,2012,"Buchanan, Vern",FL,16,187147,Republican
2012_FL_16,2012,"Fitzgerald, Keith",FL,16,161929,Democratic
2012_FL_17,2012,"Rooney, Tom",FL,17,165488,Republican
2012_FL_17,2012,"Bronson, William",FL,17,116766,Democratic
2012_FL_17,2012,"Baumann, Tom",FL,17,12,Write-In
2012_FL_18,2012,"Murphy, Patrick",FL,18,166257,Democratic
2012_FL_18,2012,"West, Allen B.",FL,18,164353,Republican
2012_FL_18,2012,"Holloman, Marilyn Davis",FL,18,55,Write-In
2012_FL_19,2012,"Radel, Trey",FL,19,189833,Republican
2012_FL_19,2012,"Roach, Jim",FL,19,109746,Democratic
2012_FL_19,2012,"Smith, Brandon M.",FL,19,6637,No Party Affiliation
2012_FL_20,2012,"Hastings, Alcee L.",FL,20,214727,Democratic
2012_FL_20,2012,"Terry, Randall",FL,20,29553,No Party Affiliation
2012_FL_20,2012,"Dutrow, Anthony M.",FL,20,5,Write-In
2012_FL_21,2012,"Deutch, Ted",FL,21,221263,Democratic
2012_FL_21,2012,"Trout, W. Michael ""Mike""",FL,21,37776,No Party Affiliation
2012_FL_21,2012,"Henao, Cesar",FL,21,25361,No Party Affiliation
2012_FL_22,2012,"Frankel, Lois",FL,22,171021,Democratic
2012_FL_22,2012,"Hasner, Adam",FL,22,142050,Republican
2012_FL_23,2012,"Wasserman Schultz, Debbie",FL,23,174205,Democratic
2012_FL_23,2012,"Harrington, Karen",FL,23,98096,Republican
2012_FL_23,2012,"Katz, IIya",FL,23,3129,No Party Affiliation
2012_FL_24,2012,"Wilson, Frederica S.",FL,24,Unopposed,Democratic
2012_FL_25,2012,"Diaz-Balart, Mario",FL,25,151466,Republican
2012_FL_25,2012,"Blumenthal, Stanley",FL,25,31664,No Party Affiliation
2012_FL_25,2012,VoteForEddie.Com,FL,25,17099,No Party Affiliation
2012_FL_26,2012,"Garcia, Joe",FL,26,135694,Democratic
2012_FL_26,2012,"Rivera, David",FL,26,108820,Republican
2012_FL_26,2012,"Fernandez, Angel",FL,26,5726,No Party Affiliation
2012_FL_26,2012,"Peixoto, Jose",FL,26,2717,No Party Affiliation
2012_FL_27,2012,"Ros-Lehtinen, Ileana",FL,27,138488,Republican
2012_FL_27,2012,"Yevancey, Manny",FL,27,85020,Democratic
2012_FL_27,2012,"Cruz-Wiggins, Thomas Joe",FL,27,6663,No Party Affiliation
2012_FL_S,2012,"Nelson, Bill",FL,S,4523451,Democratic
2012_FL_S,2012,"Mack, Connie",FL,S,3458267,Republican
2012_FL_S,2012,"Gaylor, Bill",FL,S,126079,No Party Affiliation
2012_FL_S,2012,"Borgia, Chris",FL,S,82089,No Party Affiliation
2012_FL_S,2012,"Craine, Naomi",FL,S,19,Write-In
2012_FL_S,2012,"Scott, Lawrence Sidney",FL,S,18,Write-In
2012_FL_S,2012,"Monroe, Robert",FL,S,12,Write-In
2012_FL_S,2012,"Blass, Piotr",FL,S,9,Write-In
2012_FL_S,2012,"Long, Lionel",FL,S,2,Write-In
2012_GA_01,2012,"Kingston, Jack",GA,01,157181,Republican
2012_GA_01,2012,"Messinger, Lesli Rae",GA,01,92399,Democratic
2012_GA_02,2012,"Bishop, Sanford",GA,02,162751,Democratic
2012_GA_02,2012,"House, John",GA,02,92410,Republican
2012_GA_03,2012,"Westmoreland, Lynn",GA,03,232380,Republican
2012_GA_03,2012,"Ferguson, David",GA,03,105,Write-In
2012_GA_04,2012,"Johnson, Henry C. ""Hank""",GA,04,208861,Democratic
2012_GA_04,2012,"Vaughn, J. Chris",GA,04,75041,Republican
2012_GA_04,2012,"McKinney, Cynthia",GA,04,58,Write-In
2012_GA_04,2012,"Fruit, Rachele",GA,04,2,Write-In
2012_GA_05,2012,"Lewis, John",GA,05,234330,Democratic
2012_GA_05,2012,"Stopeck, Howard",GA,05,43335,Republican
2012_GA_05,2012,"Benson, John",GA,05,12,Write-In
2012_GA_05,2012,"Davis, Raymond",GA,05,12,Write-In
2012_GA_06,2012,"Price, Tom",GA,06,189669,Republican
2012_GA_06,2012,"Kazanow, Jeff",GA,06,104365,Democratic
2012_GA_07,2012,"Woodall, Rob",GA,07,156689,Republican
2012_GA_07,2012,"Reilly, Steve",GA,07,95377,Democratic
2012_GA_08,2012,"Scott, Austin",GA,08,197789,Republican
2012_GA_09,2012,"Collins, Doug",GA,09,192101,Republican
2012_GA_09,2012,"Cooley, Jody",GA,09,60052,Democratic
2012_GA_10,2012,"Broun, Paul C.",GA,10,211065,Republican
2012_GA_10,2012,"Brown, Brian Russell",GA,10,401,Write-In
2012_GA_11,2012,"Gingrey, Phil",GA,11,196968,Republican
2012_GA_11,2012,"Thompson, Patrick",GA,11,90353,Democratic
2012_GA_11,2012,"Levene, Allan",GA,11,30,Write-In
2012_GA_12,2012,"Barrow, John",GA,12,139148,Democratic
2012_GA_12,2012,"Anderson, Lee",GA,12,119973,Republican
2012_GA_13,2012,"Scott, David",GA,13,201988,Democratic
2012_GA_13,2012,"Malik, S.",GA,13,79550,Republican
2012_GA_14,2012,"Graves, Tom",GA,14,159947,Republican
2012_GA_14,2012,"Grant, Daniel ""Danny""",GA,14,59245,Democratic
2012_HI_01,2012,"Hanabusa, Colleen W.",HI,01,116505,Democratic
2012_HI_01,2012,"Djou, Charles K.",HI,01,96824,Republican
2012_HI_02,2012,"Gabbard, Tulsi",HI,02,168503,Democratic
2012_HI_02,2012,"Crowley, Kawika",HI,02,40707,Republican
2012_HI_S,2012,"Hirono, Mazie",HI,S,269489,Democratic
2012_HI_S,2012,"Lingle, Linda",HI,S,160994,Republican
2012_ID_01,2012,"Labrador, Raul R.",ID,01,199402,Republican
2012_ID_01,2012,"Farris, Jimmy",ID,01,97450,Democratic
2012_ID_01,2012,"Oates, Rob",ID,01,12265,Libertarian
2012_ID_01,2012,Pro-Life,ID,01,7607,Independent
2012_ID_02,2012,"Simpson, Mike",ID,02,207412,Republican
2012_ID_02,2012,"LeFavour, Nicole",ID,02,110847,Democratic
2012_ID_02,2012,"Chappell, Jack Wayne",ID,02,235,"Democratic,Write-In"
2012_IL_01,2012,"Rush, Bobby L.",IL,01,236854,Democratic
2012_IL_01,2012,"Peloquin, Donald E.",IL,01,83989,Republican
2012_IL_01,2012,"Hawkins, John",IL,01,1,Write-In
2012_IL_02,2012,"Jackson, Jesse L., Jr.",IL,02,188303,Democratic
2012_IL_02,2012,"Woodworth, Brian",IL,02,69115,Republican
2012_IL_02,2012,"Lewis, Marcus",IL,02,40006,Independent
2012_IL_02,2012,"Williams, Anthony W.",IL,02,288,Write-In
2012_IL_03,2012,"Lipinski, Daniel William",IL,03,168738,Democratic
2012_IL_03,2012,"Grabowski, Richard L.",IL,03,77653,Republican
2012_IL_03,2012,"Anderson, Laura",IL,03,7,Write-In
2012_IL_04,2012,"Gutierrez, Luis V.",IL,04,133226,Democratic
2012_IL_04,2012,"Concepcion, Hector",IL,04,27279,"Write-In,Republican,Republican"
2012_IL_04,2012,"Viramontes, Ymelda",IL,04,4,Write-In
2012_IL_05,2012,"Quigley, Mike",IL,05,177729,Democratic
2012_IL_05,2012,"Schmitt, Dan",IL,05,77289,Republican
2012_IL_05,2012,"Wade, Nancy",IL,05,15359,Green
2012_IL_06,2012,"Roskam, Peter J.",IL,06,193138,Republican
2012_IL_06,2012,"Coolidge, Leslie",IL,06,132991,Democratic
2012_IL_07,2012,"Davis, Danny K.",IL,07,242439,Democratic
2012_IL_07,2012,"Zak, Rita",IL,07,31466,Republican
2012_IL_07,2012,"Monaghan, John H.",IL,07,12523,Independent
2012_IL_07,2012,"Collins, Phil",IL,07,5,Write-In
2012_IL_07,2012,"Richter, Dennis",IL,07,2,Write-In
2012_IL_08,2012,"Duckworth, Tammy",IL,08,123206,Democratic
2012_IL_08,2012,"Walsh, Joe",IL,08,101860,Republican
2012_IL_09,2012,"Schakowsky, Janice D.",IL,09,194869,Democratic
